HYND,WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio,20.2,$8.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hynd,NASDAQ
HYZD,WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu,22.3734,$20.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyzd,NASDAQ
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,50.5,$17.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cxse,NASDAQ
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,20.32,$16.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcg,NASDAQ
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,67.42,$101.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcb,NASDAQ
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,20.605,$12.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgre,NASDAQ
DXGE,WisdomTree Germany Hedged Equity Fund,29.19,$398.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxge,NASDAQ
WETF,"WisdomTree Investments, Inc.",21.94,$3.04B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wetf,NASDAQ
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,36.44,$204.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxjs,NASDAQ
JGBB,WisdomTree Japan Interest Rate Strategy Fund,48.45,$4.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jgbb,NASDAQ
DXKW,WisdomTree Korea Hedged Equity Fund,20.5601,$26.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxkw,NASDAQ
GULF,WisdomTree Middle East Dividend Fund,16.68,$40.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gulf,NASDAQ
CRDT,WisdomTree Strategic Corporate Bond Fund,72.41,$7.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crdt,NASDAQ
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,31.38,$547.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrw,NASDAQ
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,28.39,$26.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrs,NASDAQ
DXPS,WisdomTree United Kingdom Hedged Equity Fund,24.3,$35.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxps,NASDAQ
UBND,WisdomTree Western Asset Unconstrained Bond Fund,47.8532,$4.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubnd,NASDAQ
WIX,Wix.com Ltd.,25.31,$1B,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wix,NASDAQ
WLRH,WL Ross Holding Corp.,10.01,$625.94M,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/wlrh,NASDAQ
WLRHU,WL Ross Holding Corp.,10.5,$420M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/wlrhu,NASDAQ
WLRHW,WL Ross Holding Corp.,0.51,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/wlrhw,NASDAQ
WMIH,WMIH Corp.,2.48,$511.3M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wmih,NASDAQ
WBKC,"Wolverine Bancorp, Inc.",26.1001,$56.89M,2011,Finance,Banks,http://www.nasdaq.com/symbol/wbkc,NASDAQ
WWD,"Woodward, Inc.",50.74,$3.21B,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wwd,NASDAQ
WRLD,World Acceptance Corporation,43.96,$392.07M,1991,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wrld,NASDAQ
WOWO,Wowo Limited,7.03,$551.01M,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/wowo,NASDAQ
WPCS,WPCS International Incorporated,1.78,$4.33M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wpcs,NASDAQ
WPPGY,WPP plc,116.26,$30.85B,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/wppgy,NASDAQ
WMGI,Wright Medical Group N.V.,22.76,$2.34B,2011,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgi,NASDAQ
WMGIZ,Wright Medical Group N.V.,1.108,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgiz,NASDAQ
WSFS,WSFS Financial Corporation,34.98,$1.04B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfs,NASDAQ
WSFSL,WSFS Financial Corporation,27.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfsl,NASDAQ
WSCI,WSI Industries Inc.,4.25,$12.41M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wsci,NASDAQ
WVFC,WVS Financial Corp.,12.29,$25.06M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/wvfc,NASDAQ
WYNN,"Wynn Resorts, Limited",66.81,$6.79B,2002,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wynn,NASDAQ
XBIT,XBiotech Inc.,7.89,$253.94M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xbit,NASDAQ
XELB,"Xcel Brands, Inc",7,$129.08M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/xelb,NASDAQ
XCRA,Xcerra Corporation,6.14,$330.62M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/xcra,NASDAQ
XNCR,"Xencor, Inc.",16.02,$648.44M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xncr,NASDAQ
XBKS,"Xenith Bankshares, Inc.",6.7101,$87.15M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/xbks,NASDAQ
XENE,Xenon Pharmaceuticals Inc.,9.17,$131.83M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xene,NASDAQ
XNPT,"XenoPort, Inc.",6.03,$381.14M,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xnpt,NASDAQ
XGTI,"XG Technology, Inc",0.305,$4.37M,2013,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/xgti,NASDAQ
XGTIW,"XG Technology, Inc",0.1,n/a,2013,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/xgtiw,NASDAQ
XLNX,"Xilinx, Inc.",50.24,$12.91B,1990,Technology,Semiconductors,http://www.nasdaq.com/symbol/xlnx,NASDAQ
XOMA,XOMA Corporation,1.46,$173.47M,1986,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xoma,NASDAQ
XPLR,Xplore Technologies Corp,5.1001,$55.49M,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/xplr,NASDAQ
XCOM,"Xtera Communications, Inc.",5.33,$91.2M,2015,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/xcom,NASDAQ
XTLB,XTL Biopharmaceuticals Ltd.,1.67,$22.84M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xtlb,NASDAQ
XNET,Xunlei Limited,7.3,$492.81M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/xnet,NASDAQ
MESG,"Xura, Inc.",25.96,$650.52M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mesg,NASDAQ
YHOO,Yahoo! Inc.,33.71,$31.83B,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/yhoo,NASDAQ
YNDX,Yandex N.V.,15.89,$5.07B,2011,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/yndx,NASDAQ
YOD,"You On Demand Holdings, Inc.",2.03,$48.78M,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/yod,NASDAQ
YCB,"Your Community Bankshares, Inc.",29.73,$160.74M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ycb,NASDAQ
YRCW,"YRC Worldwide, Inc.",17.1,$557.73M,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/yrcw,NASDAQ
YECO,Yulong Eco-Materials Limited,3.0139,$35.77M,2015,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/yeco,NASDAQ
YY,YY Inc.,58.99,$3.23B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/yy,NASDAQ
ZFGN,"Zafgen, Inc.",15.93,$433.85M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zfgn,NASDAQ
ZAGG,ZAGG Inc,9.95,$275.25M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/zagg,NASDAQ
ZAIS,"ZAIS Group Holdings, Inc.",9.94,$139.86M,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/zais,NASDAQ
ZBRA,Zebra Technologies Corporation,79.89,$4.16B,1991,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/zbra,NASDAQ
ZLTQ,"ZELTIQ Aesthetics, Inc.",30.72,$1.2B,2011,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/zltq,NASDAQ
ZHNE,"Zhone Technologies, Inc.",1.16,$38.8M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/zhne,NASDAQ
Z,"Zillow Group, Inc.",24.1,$4.29B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/z,NASDAQ
ZG,"Zillow Group, Inc.",25.75,$4.58B,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/zg,NASDAQ
ZN,Zion Oil & Gas Inc,1.93,$73.37M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/zn,NASDAQ
ZNWAA,Zion Oil & Gas Inc,n/a,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/znwaa,NASDAQ
ZION,Zions Bancorporation,30.41,$6.21B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/zion,NASDAQ
ZIONW,Zions Bancorporation,4.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/zionw,NASDAQ
ZIONZ,Zions Bancorporation,2.83,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/zionz,NASDAQ
ZIOP,ZIOPHARM Oncology Inc,12.73,$1.67B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ziop,NASDAQ
ZIXI,Zix Corporation,5.68,$315.12M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/zixi,NASDAQ
ZGNX,"Zogenix, Inc.",15.66,$387.76M,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zgnx,NASDAQ
ZSAN,Zosano Pharma Corporation,2.81,$33.63M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zsan,NASDAQ
ZSPH,"ZS Pharma, Inc.",89.93,$2.27B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zsph,NASDAQ
ZUMZ,Zumiez Inc.,14.94,$398.38M,2005,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/zumz,NASDAQ
ZYNE,"Zynerba Pharmaceuticals, Inc.",13.53,$124.47M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zyne,NASDAQ
ZNGA,Zynga Inc.,2.6,$2.43B,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/znga,NASDAQ
DDD,3D Systems Corporation,8.96,$1B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ddd,NYSE
MMM,3M Company,156.9,$96.61B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmm,NYSE
WBAI,500.com Limited,19.89,$833.27M,2013,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/wbai,NYSE
WUBA,58.com Inc.,64,$7.41B,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wuba,NYSE
AHC,A.H. Belo Corporation,5.51,$118.72M,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/ahc,NYSE
ATEN,"A10 Networks, Inc.",7.85,$497.19M,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/aten,NYSE
AAC,"AAC Holdings, Inc.",24.72,$553.91M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aac,NYSE
AIR,AAR Corp.,24.65,$867.83M,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/air,NYSE
AAN,"Aaron&#39;s,  Inc.",24.5,$1.78B,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/aan,NYSE
ABB,ABB Ltd,18.6,$41.21B,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/abb,NYSE
ABT,Abbott Laboratories,45.46,$67.81B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abt,NYSE
ABBV,AbbVie Inc.,59.02,$96.48B,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abbv,NYSE
ANF,Abercrombie & Fitch Company,25.75,$1.78B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/anf,NYSE
GCH,"Aberdeen Greater China Fund, Inc.",9.02,$82.88M,1992,n/a,n/a,http://www.nasdaq.com/symbol/gch,NYSE
JEQ,"Aberdeen Japan Equity Fund, Inc. ",7.77,$106.16M,1992,n/a,n/a,http://www.nasdaq.com/symbol/jeq,NYSE
SGF,"Aberdeen Singapore Fund, Inc.",8.84,$68.06M,1990,n/a,n/a,http://www.nasdaq.com/symbol/sgf,NYSE
ABM,ABM Industries Incorporated,30.1,$1.69B,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/abm,NYSE
AKR,Acadia Realty Trust,33.55,$2.32B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/akr,NYSE
ACN,Accenture plc.,108.13,$70.08B,2001,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/acn,NYSE
ACCO,Acco Brands Corporation,7.88,$838.29M,n/a,Consumer Durables,Publishing,http://www.nasdaq.com/symbol/acco,NYSE
ACW,Accuride Corporation New,2.5,$119.88M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/acw,NYSE
ACE,Ace Limited,116.13,$37.65B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ace,NYSE
ATV,"Acorn International, Inc.",10.37,$43.06M,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/atv,NYSE
ATU,Actuant Corporation,24.36,$1.45B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/atu,NYSE
AYI,Acuity Brands Inc,233.22,$10.18B,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/ayi,NYSE
ADX,"Adams Diversified Equity Fund, Inc.",13.05,$1.21B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adx,NYSE
PEO,"Adams Natural Resources Fund, Inc.",19.46,$499.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/peo,NYSE
AGRO,Adecoagro S.A.,10.98,$1.33B,2011,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/agro,NYSE
ADPT,Adeptus Health Inc.,58.29,$1.21B,1986,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/adpt,NYSE
ADT,ADT Corporation,35.96,$5.93B,n/a,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/adt,NYSE
AAP,Advance Auto Parts Inc,162.34,$11.89B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/aap,NYSE
WMS,"Advanced Drainage Systems, Inc.",26.04,$1.39B,2014,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/wms,NYSE
ASX,"Advanced Semiconductor Engineering, Inc.",5.61,$8.7B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/asx,NYSE
AAV,Advantage Oil & Gas Ltd,5.35,$913.35M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/aav,NYSE
ATE,Advantest Corporation (Kabushiki Kaisha Advantest) ADS,9.4,$1.64B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ate,NYSE
AVK,Advent Claymore Convertible Securities and Income Fund,14.08,$332.02M,2003,n/a,n/a,http://www.nasdaq.com/symbol/avk,NYSE
AGC,Advent Claymore Convertible Securities and Income Fund II,5.75,$185.38M,2007,n/a,n/a,http://www.nasdaq.com/symbol/agc,NYSE
LCM,Advent/Claymore Enhanced Growth & Income Fund,8.51,$115.76M,2005,n/a,n/a,http://www.nasdaq.com/symbol/lcm,NYSE
ACM,AECOM,32.09,$4.86B,2007,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/acm,NYSE
ANW,Aegean Marine Petroleum Network Inc.,9.45,$456.16M,2006,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/anw,NYSE
AEB,Aegon NV,24.11,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aeb,NYSE
AED,Aegon NV,26.12,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aed,NYSE
AEG,Aegon NV,6.18,$16.54B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aeg,NYSE
AEH,Aegon NV,25.6,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aeh,NYSE
AEK,Aegon NV,27.82,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aek,NYSE
AER,Aercap Holdings N.V.,45.77,$9.04B,2006,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/aer,NYSE
HIVE,"Aerohive Networks, Inc.",6.11,$293.82M,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/hive,NYSE
AJRD,"Aerojet Rocketdyne Holdings, Inc. ",17.85,$1.15B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ajrd,NYSE
ARO,Aeropostale Inc,0.56,$44.58M,2002,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/aro,NYSE
AET,Aetna Inc.,107.5,$37.49B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aet,NYSE
AMG,"Affiliated Managers Group, Inc.",179.87,$9.72B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/amg,NYSE
MGR,"Affiliated Managers Group, Inc.",26.24,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/mgr,NYSE
AFL,Aflac Incorporated,65.99,$28.16B,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/afl,NYSE
AFSD,Aflac Incorporated,25.6,n/a,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/afsd,NYSE
MITT,"AG Mortgage Investment Trust, Inc.",14.62,$415.4M,2011,n/a,n/a,http://www.nasdaq.com/symbol/mitt,NYSE
MITT^A,"AG Mortgage Investment Trust, Inc.",23.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mitt^a,NYSE
MITT^B,"AG Mortgage Investment Trust, Inc.",23.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mitt^b,NYSE
AGCO,AGCO Corporation,50.78,$4.34B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/agco,NYSE
A,"Agilent Technologies, Inc.",41.06,$13.61B,1999,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/a,NYSE
GAS,"AGL Resources, Inc.",62.77,$7.55B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/gas,NYSE
AEM,Agnico Eagle Mines Limited,27.34,$5.95B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/aem,NYSE
ADC,Agree Realty Corporation,33.83,$638.99M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/adc,NYSE
GRO,Agria Corporation,1.47,$81.41M,2007,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/gro,NYSE
AGU,Agrium Inc.,98.88,$13.66B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/agu,NYSE
AL,Air Lease Corporation,34,$3.45B,2011,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/al,NYSE
APD,"Air Products and Chemicals, Inc.",138,$29.73B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/apd,NYSE
AYR,Aircastle Limited,20.84,$1.69B,2006,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/ayr,NYSE
ARG,"Airgas, Inc.",138.3,$9.97B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/arg,NYSE
AKS,AK Steel Holding Corporation,2.53,$449.96M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/aks,NYSE
ALP^O,Alabama Power Company,28.2799,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/alp^o,NYSE
ALG,"Alamo Group, Inc.",56.43,$644.67M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/alg,NYSE
AGI,Alamos Gold Inc.,3.11,$798.29M,2015,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/agi,NYSE
ALK,"Alaska Air Group, Inc.",81.17,$10.24B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/alk,NYSE
AIN,Albany International Corporation,39.25,$1.26B,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/ain,NYSE
ALB,Albemarle Corporation,52.95,$5.94B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/alb,NYSE
ALU,Alcatel Lucent,4.02,$11.25B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/alu,NYSE
AA,Alcoa Inc.,9.48,$12.42B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/aa,NYSE
AA^B,Alcoa Inc.,32.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aa^b,NYSE
ALR,Alere Inc.,41.74,$3.6B,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/alr,NYSE
ALR^B,Alere Inc.,304,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/alr^b,NYSE
ALEX,"Alexander & Baldwin Holdings, Inc.",38.68,$1.89B,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/alex,NYSE
ALX,"Alexander&#39;s, Inc.",396.89,$2.03B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/alx,NYSE
ARE,"Alexandria Real Estate Equities, Inc.",93.05,$6.75B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/are,NYSE
ARE^E,"Alexandria Real Estate Equities, Inc.",25.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/are^e,NYSE
BABA,Alibaba Group Holding Limited,84,$209.62B,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/baba,NYSE
Y,Alleghany Corporation,515.25,$8.02B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/y,NYSE
ATI,Allegheny Technologies Incorporated,13,$1.42B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ati,NYSE
ALLE,Allegion plc,68.03,$6.52B,2013,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/alle,NYSE
AGN,Allergan plc.,322.49,$127.1B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agn,NYSE
AGN^A,Allergan plc.,1065.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agn^a,NYSE
ALE,"Allete, Inc.",50.68,$2.48B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ale,NYSE
AKP,Alliance California Municipal Income Fund Inc,13.95,$119.32M,2002,n/a,n/a,http://www.nasdaq.com/symbol/akp,NYSE
ADS,Alliance Data Systems Corporation,289.16,$17.68B,2001,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ads,NYSE
AFB,Alliance National Municipal Income Fund Inc,13.62,$391.4M,2002,n/a,n/a,http://www.nasdaq.com/symbol/afb,NYSE
AOI,"Alliance One International, Inc.",12.94,$125.11M,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/aoi,NYSE
AWF,Alliance World Dollar Government Fund II,11.22,$965.74M,1993,n/a,n/a,http://www.nasdaq.com/symbol/awf,NYSE
AB,AllianceBernstein Holding L.P.,24.06,$2.35B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ab,NYSE
ACG,ALLIANCEBERNSTEIN INCOME FUND INC,7.9,$1.92B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acg,NYSE
LNT,Alliant Energy Corporation,61.4,$6.96B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/lnt,NYSE
NCV,AllianzGI Convertible & Income Fund,5.9,$452.85M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ncv,NYSE
NCZ,AllianzGI Convertible & Income Fund II,5.2,$382.89M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ncz,NYSE
ACV,AllianzGI Diversified Income & Convertible Fund,18.2701,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/acv,NYSE
NIE,AllianzGI Equity & Convertible Income Fund,18.74,$519.27M,2007,n/a,n/a,http://www.nasdaq.com/symbol/nie,NYSE
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",12.58,$1.19B,2005,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nfj,NYSE
AWH,"Allied World Assurance Company Holdings, AG",36.54,$3.32B,2006,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/awh,NYSE
ALSN,"Allison Transmission Holdings, Inc.",27.84,$4.76B,2012,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alsn,NYSE
ALL,Allstate Corporation (The),63.5,$24.59B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/all,NYSE
ALL^A,Allstate Corporation (The),26.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^a,NYSE
ALL^B,Allstate Corporation (The),25.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^b,NYSE
ALL^C,Allstate Corporation (The),27.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^c,NYSE
ALL^D,Allstate Corporation (The),27.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^d,NYSE
ALL^E,Allstate Corporation (The),27.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^e,NYSE
ALL^F,Allstate Corporation (The),26.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^f,NYSE
ALLY,Ally Financial Inc.,20.17,$9.72B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ally,NYSE
ALLY^A,Ally Financial Inc.,25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ally^a,NYSE
ALLY^B,Ally Financial Inc.,25.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ally^b,NYSE
BSI,Alon Blue Square Israel Ltd.,0.3096,$20.48M,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bsi,NYSE
